id_item,id_venda,id_produto,nome_produto,categoria,quantidade,preco_unitario,custo_unitario,subtotal,lucro_bruto,data_venda,ano,mes,ano_mes,dia_semana,regiao,canal,metodo_pagamento,status,valor_bruto,desconto,valor_liquido,custo_total,lucro_liquido
25910,18835,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,Marketplace,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
25911,18836,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-26,2025,6,2025-06,Thursday,Rio Grande do Sul,E-commerce Proprio,Boleto Bancario,Concluido,1250.0,0.0,1250.0,820.0,430.0
25912,18837,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,4398.0,0.0,4398.0,2700.0,1698.0
25913,18838,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
25914,18839,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,2199.0,0.0,2199.0,1350.0,849.0
25915,18840,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,189.9,0.0,189.9,95.0,94.9
25916,18841,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-26,2025,6,2025-06,Thursday,Minas Gerais,Marketplace,PIX,Concluido,2486.0,190.62,2295.38,1370.0,925.38
25917,18841,5,Headset Gamer 7.1,Audio & Video,3,429.0,230.0,1287.0,597.0,2025-06-26,2025,6,2025-06,Thursday,Minas Gerais,Marketplace,PIX,Concluido,2486.0,190.62,2295.38,1370.0,925.38
25918,18842,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,Vendas B2B Corporativo,Cartao de Credito,Concluido,699.8,0.0,699.8,360.0,339.8
25919,18843,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-26,2025,6,2025-06,Thursday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,144.29,1345.71,350.0,995.71
25920,18844,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-26,2025,6,2025-06,Thursday,Minas Gerais,Marketplace,Faturamento B2B,Concluido,1739.0,154.47,1584.53,1130.0,454.53
25921,18844,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-26,2025,6,2025-06,Thursday,Minas Gerais,Marketplace,Faturamento B2B,Concluido,1739.0,154.47,1584.53,1130.0,454.53
25922,18845,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2025-06-26,2025,6,2025-06,Thursday,Parana,Marketplace,Cartao de Credito,Concluido,4607.9,0.0,4607.9,2970.0,1637.9
25923,18845,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-26,2025,6,2025-06,Thursday,Parana,Marketplace,Cartao de Credito,Concluido,4607.9,0.0,4607.9,2970.0,1637.9
25924,18845,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2025-06-26,2025,6,2025-06,Thursday,Parana,Marketplace,Cartao de Credito,Concluido,4607.9,0.0,4607.9,2970.0,1637.9
25925,18846,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,3,189.9,95.0,569.7,284.70000000000005,2025-06-26,2025,6,2025-06,Thursday,Rio de Janeiro,E-commerce Proprio,PIX,Concluido,569.7,0.0,569.7,285.0,284.7
25926,18847,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-26,2025,6,2025-06,Thursday,Minas Gerais,E-commerce Proprio,PIX,Concluido,1250.0,0.0,1250.0,820.0,430.0
25927,18848,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-26,2025,6,2025-06,Thursday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,918.0,0.0,918.0,540.0,378.0
25928,18848,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-26,2025,6,2025-06,Thursday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,918.0,0.0,918.0,540.0,378.0
25929,18849,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-26,2025,6,2025-06,Thursday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1199.0,0.0,1199.0,680.0,519.0
25930,18850,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-27,2025,6,2025-06,Friday,Parana,App Mobile,Cartao de Credito,Concluido,3178.0,252.56,2925.44,1340.0,1585.44
25931,18850,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Parana,App Mobile,Cartao de Credito,Concluido,3178.0,252.56,2925.44,1340.0,1585.44
25932,18850,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Parana,App Mobile,Cartao de Credito,Concluido,3178.0,252.56,2925.44,1340.0,1585.44
25933,18851,1,Notebook Dell Inspiron 15,Eletronicos & TI,5,3899.0,2600.0,19495.0,6495.0,2025-06-27,2025,6,2025-06,Friday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,19495.0,0.0,19495.0,13000.0,6495.0
25934,18852,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,2,489.0,310.0,978.0,358.0,2025-06-27,2025,6,2025-06,Friday,Rio de Janeiro,Vendas B2B Corporativo,Cartao de Credito,Concluido,978.0,0.0,978.0,620.0,358.0
25935,18853,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,8297.0,0.0,8297.0,5300.0,2997.0
25936,18853,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,8297.0,0.0,8297.0,5300.0,2997.0
25937,18854,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-27,2025,6,2025-06,Friday,Rio Grande do Sul,E-commerce Proprio,Cartao de Credito,Concluido,2199.0,0.0,2199.0,1350.0,849.0
25938,18855,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,429.0,0.0,429.0,230.0,199.0
25939,18856,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Rio de Janeiro,App Mobile,PIX,Concluido,1199.0,0.0,1199.0,680.0,519.0
25940,18857,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-27,2025,6,2025-06,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,1439.9,0.0,1439.9,915.0,524.9
25941,18857,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-27,2025,6,2025-06,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,1439.9,0.0,1439.9,915.0,524.9
25942,18858,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,4939.0,0.0,4939.0,2520.0,2419.0
25943,18858,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,4939.0,0.0,4939.0,2520.0,2419.0
25944,18858,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,4939.0,0.0,4939.0,2520.0,2419.0
25945,18859,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,1688.0,0.0,1688.0,990.0,698.0
25946,18859,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-27,2025,6,2025-06,Friday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,1688.0,0.0,1688.0,990.0,698.0
25947,18860,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,2298.8,0.0,2298.8,770.0,1528.8
25948,18860,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,2,189.9,95.0,379.8,189.8,2025-06-27,2025,6,2025-06,Friday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,2298.8,0.0,2298.8,770.0,1528.8
25949,18860,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-27,2025,6,2025-06,Friday,Rio Grande do Sul,Marketplace,Cartao de Credito,Concluido,2298.8,0.0,2298.8,770.0,1528.8
25950,18861,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,E-commerce Proprio,Faturamento B2B,Concluido,3899.0,360.94,3538.06,2600.0,938.06
25951,18862,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-27,2025,6,2025-06,Friday,Parana,Marketplace,Cartao de Credito,Concluido,2199.0,0.0,2199.0,1350.0,849.0
25952,18863,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,1199.0,95.73,1103.27,680.0,423.27
25953,18864,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-27,2025,6,2025-06,Friday,Bahia,Vendas B2B Corporativo,Cartao de Credito,Concluido,189.9,0.0,189.9,95.0,94.9
25954,18865,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
25955,18866,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2025-06-27,2025,6,2025-06,Friday,Distrito Federal,E-commerce Proprio,Faturamento B2B,Concluido,279.9,0.0,279.9,140.0,139.9
25956,18867,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,3,189.9,95.0,569.7,284.70000000000005,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,569.7,60.91,508.79,285.0,223.79
25957,18868,6,Cadeira Ergonomica Pro,Moveis & Escritorio,2,1199.0,680.0,2398.0,1038.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,2827.0,0.0,2827.0,1590.0,1237.0
25958,18868,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,2827.0,0.0,2827.0,1590.0,1237.0
25959,18869,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,1839.9,0.0,1839.9,530.0,1309.9
25960,18869,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,Marketplace,Cartao de Credito,Concluido,1839.9,0.0,1839.9,530.0,1309.9
25961,18870,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,1199.0,132.07,1066.93,680.0,386.93
25962,18871,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,Vendas B2B Corporativo,Cartao de Credito,Concluido,279.9,0.0,279.9,140.0,139.9
25963,18872,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2025-06-27,2025,6,2025-06,Friday,Distrito Federal,E-commerce Proprio,PIX,Concluido,4088.9,0.0,4088.9,2695.0,1393.9
25964,18872,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-27,2025,6,2025-06,Friday,Distrito Federal,E-commerce Proprio,PIX,Concluido,4088.9,0.0,4088.9,2695.0,1393.9
25965,18873,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,9337.0,0.0,9337.0,5220.0,4117.0
25966,18873,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,9337.0,0.0,9337.0,5220.0,4117.0
25967,18873,7,Mesa Regulavel Eletrica,Moveis & Escritorio,3,2199.0,1350.0,6597.0,2547.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,App Mobile,Cartao de Credito,Concluido,9337.0,0.0,9337.0,5220.0,4117.0
25968,18874,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,Vendas B2B Corporativo,PIX,Concluido,1490.0,0.0,1490.0,350.0,1140.0
25969,18875,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-27,2025,6,2025-06,Friday,Bahia,Marketplace,Cartao de Credito,Concluido,2199.0,0.0,2199.0,1350.0,849.0
25970,18876,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,App Mobile,PIX,Concluido,4597.0,0.0,4597.0,2710.0,1887.0
25971,18876,6,Cadeira Ergonomica Pro,Moveis & Escritorio,2,1199.0,680.0,2398.0,1038.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,App Mobile,PIX,Concluido,4597.0,0.0,4597.0,2710.0,1887.0
25972,18877,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Parana,E-commerce Proprio,Boleto Bancario,Concluido,1199.0,0.0,1199.0,680.0,519.0
25973,18878,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,E-commerce Proprio,PIX,Concluido,2689.0,230.13,2458.87,1030.0,1428.87
25974,18878,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Minas Gerais,E-commerce Proprio,PIX,Concluido,2689.0,230.13,2458.87,1030.0,1428.87
25975,18879,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2025-06-27,2025,6,2025-06,Friday,Distrito Federal,Marketplace,Cartao de Credito,Concluido,4777.8,0.0,4777.8,2890.0,1887.8
25976,18879,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,2,189.9,95.0,379.8,189.8,2025-06-27,2025,6,2025-06,Friday,Distrito Federal,Marketplace,Cartao de Credito,Concluido,4777.8,0.0,4777.8,2890.0,1887.8
25977,18880,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,2500.0,0.0,2500.0,1640.0,860.0
25978,18881,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,Marketplace,PIX,Concluido,4398.0,0.0,4398.0,2700.0,1698.0
25979,18882,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,4587.9,0.0,4587.9,2795.0,1792.9
25980,18882,7,Mesa Regulavel Eletrica,Moveis & Escritorio,2,2199.0,1350.0,4398.0,1698.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,PIX,Concluido,4587.9,0.0,4587.9,2795.0,1792.9
25981,18883,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-27,2025,6,2025-06,Friday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,489.0,51.16,437.84,310.0,127.84
25982,18884,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,5189.0,0.0,5189.0,2670.0,2519.0
25983,18884,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,5189.0,0.0,5189.0,2670.0,2519.0
25984,18884,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-27,2025,6,2025-06,Friday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,5189.0,0.0,5189.0,2670.0,2519.0
25985,18885,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2025-06-27,2025,6,2025-06,Friday,Parana,Marketplace,Cartao de Credito,Concluido,349.9,0.0,349.9,180.0,169.9
25986,18886,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-27,2025,6,2025-06,Friday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,3677.9,413.02,3264.88,2170.0,1094.88
25987,18886,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2025-06-27,2025,6,2025-06,Friday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,3677.9,413.02,3264.88,2170.0,1094.88
25988,18886,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-27,2025,6,2025-06,Friday,Parana,E-commerce Proprio,Cartao de Credito,Concluido,3677.9,413.02,3264.88,2170.0,1094.88
25989,18887,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,Vendas B2B Corporativo,Boleto Bancario,Concluido,618.9,0.0,618.9,325.0,293.9
25990,18887,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,Vendas B2B Corporativo,Boleto Bancario,Concluido,618.9,0.0,618.9,325.0,293.9
25991,18888,8,Webcam Full HD 1080p,Audio & Video,2,279.9,140.0,559.8,279.79999999999995,2025-06-28,2025,6,2025-06,Saturday,Minas Gerais,E-commerce Proprio,Cartao de Credito,Concluido,559.8,0.0,559.8,280.0,279.8
25992,18889,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,Marketplace,PIX,Concluido,349.9,0.0,349.9,180.0,169.9
25993,18890,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,133.97,1356.03,350.0,1006.03
25994,18891,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,429.0,0.0,429.0,230.0,199.0
25995,18892,6,Cadeira Ergonomica Pro,Moveis & Escritorio,2,1199.0,680.0,2398.0,1038.0,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,Marketplace,PIX,Concluido,3648.0,0.0,3648.0,2180.0,1468.0
25996,18892,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,Marketplace,PIX,Concluido,3648.0,0.0,3648.0,2180.0,1468.0
25997,18893,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-28,2025,6,2025-06,Saturday,Rio de Janeiro,Marketplace,PIX,Concluido,1490.0,0.0,1490.0,350.0,1140.0
25998,18894,8,Webcam Full HD 1080p,Audio & Video,1,279.9,140.0,279.9,139.89999999999998,2025-06-28,2025,6,2025-06,Saturday,Sao Paulo,App Mobile,PIX,Concluido,279.9,0.0,279.9,140.0,139.9
25999,18895,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-28,2025,6,2025-06,Saturday,Rio Grande do Sul,E-commerce Proprio,Cartao de Credito,Concluido,489.0,0.0,489.0,310.0,179.0
26000,18896,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-28,2025,6,2025-06,Saturday,Rio de Janeiro,Marketplace,Cartao de Credito,Concluido,1250.0,0.0,1250.0,820.0,430.0
26001,18897,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2025-06-28,2025,6,2025-06,Saturday,Rio Grande do Sul,Marketplace,PIX,Concluido,349.9,38.57,311.33,180.0,131.33
26002,18898,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-28,2025,6,2025-06,Saturday,Bahia,E-commerce Proprio,Cartao de Credito,Concluido,1490.0,0.0,1490.0,350.0,1140.0
26003,18899,3,Teclado Mecanico RGB,Perifericos & Acessorios,2,349.9,180.0,699.8,339.79999999999995,2025-06-29,2025,6,2025-06,Sunday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,4598.8,518.45,4080.35,2960.0,1120.35
26004,18899,1,Notebook Dell Inspiron 15,Eletronicos & TI,1,3899.0,2600.0,3899.0,1299.0,2025-06-29,2025,6,2025-06,Sunday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,4598.8,518.45,4080.35,2960.0,1120.35
26005,18900,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,2,489.0,310.0,978.0,358.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,Cartao de Credito,Concluido,978.0,0.0,978.0,620.0,358.0
26006,18901,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,PIX,Concluido,3118.9,0.0,3118.9,1965.0,1153.9
26007,18901,4,Mouse Sem Fio Ergonomico,Perifericos & Acessorios,1,189.9,95.0,189.9,94.9,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,PIX,Concluido,3118.9,0.0,3118.9,1965.0,1153.9
26008,18901,2,Monitor UltraWide 29 LG,Eletronicos & TI,2,1250.0,820.0,2500.0,860.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,PIX,Concluido,3118.9,0.0,3118.9,1965.0,1153.9
26009,18902,3,Teclado Mecanico RGB,Perifericos & Acessorios,1,349.9,180.0,349.9,169.89999999999998,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,3747.9,426.68,3321.22,2210.0,1111.22
26010,18902,7,Mesa Regulavel Eletrica,Moveis & Escritorio,1,2199.0,1350.0,2199.0,849.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,3747.9,426.68,3321.22,2210.0,1111.22
26011,18902,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,E-commerce Proprio,Faturamento B2B,Concluido,3747.9,426.68,3321.22,2210.0,1111.22
26012,18903,9,SSD NVMe 1TB Kingston,Hardware & Armazenamento,1,489.0,310.0,489.0,179.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,1688.0,0.0,1688.0,990.0,698.0
26013,18903,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,Marketplace,Faturamento B2B,Concluido,1688.0,0.0,1688.0,990.0,698.0
26014,18904,8,Webcam Full HD 1080p,Audio & Video,2,279.9,140.0,559.8,279.79999999999995,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,Marketplace,Boleto Bancario,Concluido,2187.8,0.0,2187.8,1190.0,997.8
26015,18904,6,Cadeira Ergonomica Pro,Moveis & Escritorio,1,1199.0,680.0,1199.0,519.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,Marketplace,Boleto Bancario,Concluido,2187.8,0.0,2187.8,1190.0,997.8
26016,18904,5,Headset Gamer 7.1,Audio & Video,1,429.0,230.0,429.0,199.0,2025-06-29,2025,6,2025-06,Sunday,Sao Paulo,Marketplace,Boleto Bancario,Concluido,2187.8,0.0,2187.8,1190.0,997.8
26017,18905,10,Licenca Software Cloud BI (Anual),Software & Servicos,1,1490.0,350.0,1490.0,1140.0,2025-06-29,2025,6,2025-06,Sunday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,7138.0,0.0,7138.0,3870.0,3268.0
26018,18905,2,Monitor UltraWide 29 LG,Eletronicos & TI,1,1250.0,820.0,1250.0,430.0,2025-06-29,2025,6,2025-06,Sunday,Rio de Janeiro,E-commerce Proprio,Cartao de Credito,Concluido,7138.0,0.0,7138.0,3870.0,3268.0
